poll_id,pollster_id,pollster,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,question_id,sample_size,population,population_full,race_id,party,candidate_name,pct
89114,1528,AtlasIntel,3.0,1.1,Online Panel,6.2,Pennsylvania,10/01/24,10/20/24,213701,1425,rv,rv,8778,REP,Kamala Harris,44.1
89115,1528,AtlasIntel,3.2,1.3,Live Phone/Text-to-Web/Email/Mail-to-Web,9.1,Pennsylvania,10/03/24,10/20/24,213702,2054,lv,lv,8779,DEM,Kamala Harris,43.6
89116,1528,Washington Post/George Mason University,3.1,-1.7,Online Panel,7.8,Nevada,10/06/24,10/18/24,213703,1604,lv,lv,8780,DEM,Kamala Harris,43.3
89117,1528,YouGov,2.8,1.5,Online Panel,8.2,Arizona,10/04/24,10/16/24,213704,1797,lv,lv,8781,DEM,Donald Trump,56.9
89118,1528,AtlasIntel,2.9,-0.4,Online Ad,6.4,Wisconsin,10/09/24,10/17/24,213705,2104,lv,lv,8782,REP,Kamala Harris,51.0
89119,1528,Washington Post/George Mason University,2.9,-0.0,Online Ad,5.1,Arizona,10/01/24,10/17/24,213706,939,lv,lv,8783,DEM,Donald Trump,40.7
89120,1528,YouGov,3.3,-1.4,Live Phone/Text-to-Web/Email/Mail-to-Web,6.6,Wisconsin,10/08/24,10/18/24,213707,1068,rv,rv,8784,DEM,Kamala Harris,48.4
89121,1528,AtlasIntel,2.2,1.2,Online Ad,8.2,Georgia,10/11/24,10/19/24,213708,898,rv,rv,8785,REP,Donald Trump,50.2
89122,1528,YouGov,3.4,-1.2,Online Ad,9.0,Nevada,10/07/24,10/16/24,213709,1308,rv,rv,8786,DEM,Kamala Harris,47.7
89123,1528,Washington Post/George Mason University,3.4,-1.6,Online Panel,5.3,Georgia,10/08/24,10/16/24,213710,959,rv,rv,8787,DEM,Donald Trump,47.3
89124,1528,Washington Post/George Mason University,3.1,-1.0,Live Phone/Text-to-Web/Email/Mail-to-Web,7.4,Arizona,10/12/24,10/16/24,213711,1105,rv,rv,8788,DEM,Donald Trump,47.8
89125,1528,AtlasIntel,2.8,-0.1,Online Ad,8.3,Michigan,10/14/24,10/19/24,213712,1966,lv,lv,8789,DEM,Donald Trump,56.6
89126,1528,Washington Post/George Mason University,2.2,0.4,Online Panel,8.6,Georgia,10/12/24,10/17/24,213713,1248,rv,rv,8790,DEM,Kamala Harris,44.7
89127,1528,Washington Post/George Mason University,3.1,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web,6.5,Pennsylvania,10/10/24,10/17/24,213714,1474,rv,rv,8791,REP,Donald Trump,56.2
89128,1528,Washington Post/George Mason University,2.2,-0.5,Live Phone/Text-to-Web/Email/Mail-to-Web,5.7,Wisconsin,10/02/24,10/16/24,213715,2407,rv,rv,8792,REP,Donald Trump,40.5
89129,1528,Washington Post/George Mason University,2.7,0.9,Live Phone/Text-to-Web/Email/Mail-to-Web,6.5,Wisconsin,10/03/24,10/19/24,213716,868,rv,rv,8793,REP,Donald Trump,41.8
89130,1528,Washington Post/George Mason University,2.3,-1.3,Live Phone/Text-to-Web/Email/Mail-to-Web,5.8,Michigan,10/03/24,10/16/24,213717,1565,rv,rv,8794,DEM,Kamala Harris,47.2
89131,1528,AtlasIntel,2.2,0.5,Online Ad,7.2,Arizona,10/08/24,10/19/24,213718,778,lv,lv,8795,DEM,Kamala Harris,50.9
89132,1528,YouGov,2.9,0.3,Online Panel,6.9,North Carolina,10/04/24,10/18/24,213719,883,lv,lv,8796,REP,Donald Trump,40.8
89133,1528,YouGov,2.6,0.2,Online Ad,8.2,Pennsylvania,10/07/24,10/19/24,213720,1052,lv,lv,8797,DEM,Donald Trump,46.3
89134,1528,AtlasIntel,3.2,0.5,Online Panel,8.4,Pennsylvania,10/04/24,10/19/24,213721,2395,lv,lv,8798,REP,Donald Trump,56.0
89135,1528,YouGov,3.2,1.5,Online Panel,5.4,Georgia,10/07/24,10/19/24,213722,2061,lv,lv,8799,DEM,Donald Trump,53.4
89136,1528,AtlasIntel,2.6,-0.9,Live Phone/Text-to-Web/Email/Mail-to-Web,7.7,Arizona,10/13/24,10/18/24,213723,2211,lv,lv,8800,REP,Donald Trump,43.8
89137,1528,YouGov,2.3,0.5,Live Phone/Text-to-Web/Email/Mail-to-Web,9.3,Georgia,10/06/24,10/18/24,213724,2433,lv,lv,8801,DEM,Kamala Harris,49.8
89138,1528,YouGov,2.4,1.6,Online Ad,7.8,Pennsylvania,10/02/24,10/18/24,213725,854,lv,lv,8802,REP,Donald Trump,50.6
89139,1528,YouGov,3.3,0.4,Online Panel,5.7,Nevada,10/13/24,10/20/24,213726,1003,lv,lv,8803,DEM,Kamala Harris,45.8
89140,1528,AtlasIntel,2.8,1.6,Live Phone/Text-to-Web/Email/Mail-to-Web,7.2,Arizona,10/15/24,10/16/24,213727,1918,rv,rv,8804,DEM,Donald Trump,49.3
89141,1528,YouGov,2.8,-0.9,Online Ad,7.5,Arizona,10/06/24,10/19/24,213728,1875,rv,rv,8805,DEM,Donald Trump,42.9
89142,1528,YouGov,2.7,0.3,Online Ad,7.6,Nevada,10/03/24,10/20/24,213729,1234,lv,lv,8806,REP,Donald Trump,43.4
89143,1528,YouGov,2.8,-1.9,Online Panel,5.1,Michigan,10/10/24,10/19/24,213730,2475,lv,lv,8807,DEM,Donald Trump,47.4
89144,1528,Washington Post/George Mason University,3.3,-1.1,Online Ad,5.9,North Carolina,10/10/24,10/17/24,213731,1759,lv,lv,8808,DEM,Kamala Harris,57.2
89145,1528,AtlasIntel,2.8,1.7,Live Phone/Text-to-Web/Email/Mail-to-Web,7.2,Michigan,10/07/24,10/18/24,213732,2222,rv,rv,8809,REP,Kamala Harris,45.5
89146,1528,Washington Post/George Mason University,2.8,-1.2,Online Ad,6.4,Wisconsin,10/13/24,10/16/24,213733,1448,rv,rv,8810,DEM,Kamala Harris,56.7
89147,1528,AtlasIntel,3.4,1.6,Live Phone/Text-to-Web/Email/Mail-to-Web,5.2,Arizona,10/05/24,10/16/24,213734,748,lv,lv,8811,REP,Donald Trump,45.1
89148,1528,Washington Post/George Mason University,2.3,-1.2,Online Ad,10.0,Georgia,10/09/24,10/17/24,213735,1468,lv,lv,8812,DEM,Kamala Harris,40.6
89149,1528,Washington Post/George Mason University,2.7,-0.3,Online Ad,6.9,Georgia,10/13/24,10/19/24,213736,2245,lv,lv,8813,DEM,Donald Trump,45.0
89150,1528,Washington Post/George Mason University,2.2,1.5,Online Ad,6.2,Pennsylvania,10/01/24,10/19/24,213737,1306,lv,lv,8814,DEM,Kamala Harris,53.6
89151,1528,YouGov,2.2,0.1,Online Ad,7.4,Pennsylvania,10/14/24,10/18/24,213738,941,lv,lv,8815,REP,Donald Trump,56.9
89152,1528,Washington Post/George Mason University,3.2,0.7,Online Panel,6.2,Nevada,10/02/24,10/19/24,213739,1539,rv,rv,8816,REP,Donald Trump,51.7
89153,1528,YouGov,2.8,-1.3,Online Panel,8.3,Georgia,10/04/24,10/19/24,213740,2428,lv,lv,8817,REP,Donald Trump,48.1
89154,1528,YouGov,3.0,-0.2,Online Panel,8.4,Nevada,10/13/24,10/17/24,213741,1045,lv,lv,8818,REP,Kamala Harris,50.7
89155,1528,AtlasIntel,2.3,-0.0,Live Phone/Text-to-Web/Email/Mail-to-Web,9.3,Wisconsin,10/08/24,10/17/24,213742,608,lv,lv,8819,DEM,Kamala Harris,43.3
89156,1528,YouGov,3.1,-0.5,Online Panel,8.4,Wisconsin,10/07/24,10/18/24,213743,1380,lv,lv,8820,REP,Kamala Harris,59.4
89157,1528,Washington Post/George Mason University,2.1,-2.0,Online Ad,7.0,Arizona,10/08/24,10/17/24,213744,1691,lv,lv,8821,REP,Kamala Harris,47.0
89158,1528,AtlasIntel,2.9,0.9,Online Panel,8.0,Pennsylvania,10/03/24,10/17/24,213745,1443,rv,rv,8822,DEM,Donald Trump,45.9
89159,1528,AtlasIntel,2.2,1.1,Online Ad,5.9,Nevada,10/08/24,10/16/24,213746,1144,rv,rv,8823,REP,Kamala Harris,57.0
89160,1528,Washington Post/George Mason University,2.8,-1.8,Live Phone/Text-to-Web/Email/Mail-to-Web,5.7,Georgia,10/13/24,10/20/24,213747,1408,rv,rv,8824,DEM,Donald Trump,55.9
89161,1528,AtlasIntel,3.1,-1.0,Live Phone/Text-to-Web/Email/Mail-to-Web,5.6,Georgia,10/02/24,10/17/24,213748,1462,lv,lv,8825,REP,Donald Trump,41.5
89162,1528,AtlasIntel,2.0,1.8,Online Panel,9.5,Arizona,10/09/24,10/19/24,213749,1026,rv,rv,8826,DEM,Kamala Harris,53.7
89163,1528,AtlasIntel,2.1,-0.3,Live Phone/Text-to-Web/Email/Mail-to-Web,7.9,Georgia,10/08/24,10/16/24,213750,1663,rv,rv,8827,DEM,Kamala Harris,52.3
89164,1528,AtlasIntel,3.1,1.2,Live Phone/Text-to-Web/Email/Mail-to-Web,8.4,Georgia,10/06/24,10/20/24,213751,1057,rv,rv,8828,DEM,Donald Trump,43.9
89165,1528,Washington Post/George Mason University,2.1,-1.8,Online Panel,5.5,North Carolina,10/09/24,10/18/24,213752,2081,rv,rv,8829,REP,Kamala Harris,57.9
89166,1528,YouGov,3.3,-1.9,Online Panel,8.7,Arizona,10/12/24,10/19/24,213753,781,rv,rv,8830,REP,Kamala Harris,41.0
89167,1528,Washington Post/George Mason University,2.8,1.1,Online Ad,7.5,Georgia,10/09/24,10/19/24,213754,1319,lv,lv,8831,REP,Kamala Harris,45.9
89168,1528,AtlasIntel,2.2,1.4,Online Panel,8.5,Pennsylvania,10/08/24,10/17/24,213755,1417,lv,lv,8832,REP,Donald Trump,46.0
89169,1528,YouGov,3.5,1.4,Online Ad,9.1,Michigan,10/12/24,10/19/24,213756,793,rv,rv,8833,DEM,Kamala Harris,55.9
89170,1528,AtlasIntel,2.3,-0.8,Online Panel,8.4,Pennsylvania,10/02/24,10/18/24,213757,1342,rv,rv,8834,DEM,Kamala Harris,54.0
89171,1528,AtlasIntel,2.7,1.7,Online Panel,8.1,Nevada,10/13/24,10/18/24,213758,2100,rv,rv,8835,DEM,Donald Trump,45.5
89172,1528,Washington Post/George Mason University,3.0,1.5,Live Phone/Text-to-Web/Email/Mail-to-Web,7.7,Nevada,10/02/24,10/18/24,213759,1246,rv,rv,8836,DEM,Donald Trump,52.2
89173,1528,Washington Post/George Mason University,3.0,-0.4,Live Phone/Text-to-Web/Email/Mail-to-Web,5.1,Pennsylvania,10/08/24,10/16/24,213760,1598,rv,rv,8837,REP,Donald Trump,41.4
89174,1528,Washington Post/George Mason University,3.0,1.4,Live Phone/Text-to-Web/Email/Mail-to-Web,9.0,North Carolina,10/09/24,10/17/24,213761,637,rv,rv,8838,REP,Donald Trump,51.5
89175,1528,YouGov,2.0,-0.5,Online Ad,7.4,Wisconsin,10/03/24,10/19/24,213762,1806,lv,lv,8839,REP,Kamala Harris,57.3
89176,1528,Washington Post/George Mason University,2.6,-1.3,Online Ad,7.1,Nevada,10/14/24,10/16/24,213763,2125,lv,lv,8840,REP,Donald Trump,51.0
89177,1528,YouGov,3.1,-0.8,Online Panel,5.9,North Carolina,10/11/24,10/19/24,213764,1146,lv,lv,8841,DEM,Donald Trump,53.8
89178,1528,AtlasIntel,2.7,1.2,Live Phone/Text-to-Web/Email/Mail-to-Web,6.4,Wisconsin,10/10/24,10/18/24,213765,1339,lv,lv,8842,DEM,Kamala Harris,52.5
89179,1528,AtlasIntel,2.9,0.3,Online Panel,5.6,Michigan,10/06/24,10/20/24,213766,1000,rv,rv,8843,DEM,Donald Trump,52.2
89180,1528,AtlasIntel,2.7,1.4,Live Phone/Text-to-Web/Email/Mail-to-Web,5.8,Wisconsin,10/08/24,10/19/24,213767,2436,rv,rv,8844,DEM,Kamala Harris,50.9
89181,1528,Washington Post/George Mason University,3.0,-0.1,Live Phone/Text-to-Web/Email/Mail-to-Web,7.7,Arizona,10/14/24,10/18/24,213768,1684,rv,rv,8845,REP,Kamala Harris,48.5
89182,1528,Washington Post/George Mason University,2.6,0.9,Live Phone/Text-to-Web/Email/Mail-to-Web,6.3,Arizona,10/14/24,10/19/24,213769,2462,lv,lv,8846,REP,Kamala Harris,47.9
89183,1528,YouGov,3.4,1.4,Online Ad,8.5,Nevada,10/05/24,10/20/24,213770,2432,lv,lv,8847,REP,Donald Trump,52.2
89184,1528,Washington Post/George Mason University,2.3,0.0,Live Phone/Text-to-Web/Email/Mail-to-Web,5.7,North Carolina,10/10/24,10/19/24,213771,829,lv,lv,8848,REP,Kamala Harris,53.6
89185,1528,Washington Post/George Mason University,3.3,-1.0,Live Phone/Text-to-Web/Email/Mail-to-Web,6.7,Wisconsin,10/08/24,10/17/24,213772,2480,lv,lv,8849,DEM,Kamala Harris,46.7
89186,1528,AtlasIntel,2.6,1.3,Online Ad,8.2,Nevada,10/05/24,10/16/24,213773,1955,lv,lv,8850,REP,Kamala Harris,56.8
89187,1528,AtlasIntel,3.4,-0.5,Online Panel,5.6,Georgia,10/04/24,10/18/24,213774,2242,rv,rv,8851,REP,Kamala Harris,54.0
89188,1528,YouGov,2.1,-1.7,Online Ad,8.7,Wisconsin,10/08/24,10/18/24,213775,1549,rv,rv,8852,REP,Kamala Harris,40.0
89189,1528,Washington Post/George Mason University,3.4,1.7,Online Ad,9.4,Nevada,10/10/24,10/18/24,213776,1160,rv,rv,8853,DEM,Donald Trump,56.1
89190,1528,Washington Post/George Mason University,3.2,0.5,Online Ad,7.1,Nevada,10/15/24,10/19/24,213777,2399,rv,rv,8854,DEM,Kamala Harris,48.8
89191,1528,Washington Post/George Mason University,2.8,0.3,Online Ad,9.9,Pennsylvania,10/08/24,10/20/24,213778,677,lv,lv,8855,REP,Kamala Harris,42.6
89192,1528,Washington Post/George Mason University,3.2,0.8,Online Panel,5.0,Georgia,10/10/24,10/18/24,213779,2073,rv,rv,8856,DEM,Donald Trump,54.6
89193,1528,Washington Post/George Mason University,2.4,1.5,Live Phone/Text-to-Web/Email/Mail-to-Web,9.7,Pennsylvania,10/14/24,10/16/24,213780,1615,lv,lv,8857,DEM,Kamala Harris,50.1
89194,1528,AtlasIntel,3.4,1.4,Online Panel,10.0,North Carolina,10/08/24,10/18/24,213781,2068,lv,lv,8858,DEM,Donald Trump,49.8
